SQ_CANDIDATO;CD_SG_UF;CD_TP_AGREMIACAO;CD_PARTIDO;CD_DS_NACIONALIDADE;CD_SG_UF_NASCIMENTO;NR_IDADE_DATA_POSSE;CD_DS_GENERO;CD_DS_GRAU_INSTRUCAO;CD_DS_ESTADO_CIVIL;CD_DS_COR_RACA;CD_DS_OCUPACAO;CD_ST_REELEICAO;CAT_CANDIDATO_A_PRESIDENTE;CAT_CANDIDATO_A_GOVERNADOR;CD_DS_PORTE;NR_IDADE_PARTIDO_2018;CD_DS_ESPECTRO_POLITICO;CD_DS_POSICIONAMENTO_IDEOLOGICO;CD_CAT_LEGALIZACAO_CANNABIS;CD_CAT_ESTATUTO_DESARMAMENTO;CD_CAT_DESCRIMINALIZACO_ABORTO;CD_CAT_CASAMENTO_LGBT;CD_CAT_REDUCAO_MAIORIDADE_PENAL;CD_CAT_PRIVATIZACOES_EMPRESAS_PUBLICAS;CD_CAT_COTAS_UNIVERSIDADES;CD_CAT_EDUCACAO_SEXUAL_GENERO_EM_ESCOLAS;CD_CAT_MISTURA_ENTRE_POLITICA_RELIGAO;CD_CAT_MILITARISMO;CD_CAT_RURALISMO;CD_CAT_TRABALHISMO;ANO_ELEICAO;TOTAL_FILIADOS;TOTAL_VALOR_BENS;SCORE;TOTAL_VALOR_DESPESAS;PUB_MKT;QT_VOTOS_NOMINAIS_TOTAL
200000000139;20;1;40;2;20;63;1;6;1;2;49;1;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;13846;591882.37;17;920021.6;310885.6;51612
200000000264;20;1;40;2;20;34;2;6;4;2;2;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;1540;5000;0;4600;4200;294
200000000265;20;1;40;2;20;75;2;2;5;2;102;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;1540;120000;0;30003.4;9000;2186
200000000266;20;1;40;2;20;46;2;3;4;4;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;1540;0;0;940;940;846
200000000267;20;1;40;2;6;47;1;3;4;2;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;1540;0;0;0;0;96
200000000268;20;1;40;2;20;49;1;6;1;4;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;1540;117000;0;0;0;100
200000000270;20;1;40;2;20;66;2;6;4;2;2;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;1540;0;0;250;250;173
200000000271;20;1;40;2;20;32;1;4;4;2;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;1540;0;0;0;0;30
200000000272;20;1;40;2;20;50;2;6;1;2;155;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;1540;0;0;4939.4;4842;493
200000611405;20;1;40;2;20;52;2;6;1;2;155;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;1540;0;100;1085588.94;396578.2;125841
200000611414;20;1;40;2;20;32;2;6;4;2;49;1;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;13846;0;157;1508748.89;846652.52;82791
200000630074;20;1;40;2;20;55;1;3;1;4;9;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;1540;0;0;44919.8;15000;774
210000000568;23;1;40;2;23;57;2;6;1;2;49;1;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;339094.67;17;510712.96;287979.58;60523
210000000569;23;1;40;2;26;33;2;6;4;2;156;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;367385.89;0;0;0;278
210000000570;23;1;40;2;23;32;2;6;4;2;155;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;23000;0;19031.04;5587;6400
210000000571;23;1;40;2;23;41;2;6;2;2;61;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;1240899.1;0;0;0;8669
210000000572;23;1;40;2;23;31;2;6;4;2;1;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;11310.8;0;98601.5;58074.56;3214
210000000573;23;1;40;2;23;44;2;6;1;2;157;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;315292.55;0;26280;7980;1649
210000000574;23;1;40;2;23;47;1;6;2;2;136;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;388499;0;107689.94;52555;18770
210000000575;23;1;40;2;23;52;2;3;1;2;9;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;532575.81;33;502599.99;233883.66;101243
210000000576;23;1;40;2;23;43;1;6;1;2;2;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;1135000;0;74216.08;68332;31606
210000000577;23;1;40;2;23;51;2;3;4;2;188;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;8000;0;3760;2800;7578
210000000578;23;1;40;2;23;41;2;6;1;2;2;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;999991.24;0;53208.89;47828.89;2437
210000000579;23;1;40;2;23;53;2;3;1;2;42;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;0;0;4729.6;3729.6;1388
210000000580;23;1;40;2;23;52;2;3;1;2;54;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;0;0;10472.97;4220;2896
210000000581;23;1;40;2;23;48;2;6;1;2;143;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;144124.56;0;1200.03;650;437
210000000582;23;1;40;2;23;62;1;6;1;2;138;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;133208.4;0;17319.98;3887.9;4805
210000000583;23;1;40;2;23;45;2;3;4;5;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;25000;0;0;0;849
210000000584;23;1;40;2;23;47;2;1;1;2;188;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;102000;0;38178.25;12765.05;2904
210000000585;23;1;40;2;23;42;2;3;1;2;188;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;141313.74;0;41128.19;9300;3105
210000000586;23;1;40;2;23;49;1;2;1;2;56;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;0;0;6793;810;404
210000000587;23;1;40;2;23;60;2;6;3;2;101;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;21916.62;83;588267.6;170623.43;60013
210000000588;23;1;40;2;23;62;2;6;2;2;188;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;463350.63;0;149926.66;49047.23;13266
210000000589;23;1;40;2;23;50;2;6;1;2;101;1;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;767406.35;0;213257.74;113652.03;19206
210000000590;23;1;40;2;23;30;2;7;4;2;188;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;0;0;3150;820;983
210000000591;23;1;40;2;23;63;2;4;1;2;188;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;33405.42;0;47150;39667.93;12538
210000000592;23;1;40;2;23;47;2;6;1;2;138;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;217890.48;0;33070.73;15509.9;3572
210000000593;23;1;40;2;23;47;2;6;3;2;2;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;357033.63;0;93219.89;44744;6998
210000000594;23;1;40;2;23;60;1;3;4;2;61;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;0;0;5995;995;209
210000000595;23;1;40;2;23;57;1;3;1;2;56;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;0;0;1448;0;405
210000000596;23;1;40;2;23;55;2;6;1;2;157;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;838000;0;18199.99;10202;5097
210000000607;23;1;40;2;23;45;1;6;2;2;132;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;0;0;9326.99;1398;772
210000000608;23;1;40;2;23;71;1;6;1;2;15;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;495000;0;8300;1448;594
210000000612;23;1;40;2;23;55;2;7;4;2;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;0;0;28080.32;18380.32;924
210000000622;23;1;40;2;23;46;1;1;1;2;9;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;0;0;0;0;249
210000000625;23;1;40;2;23;46;1;1;1;5;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;0;0;8449.95;0;374
210000000626;23;1;40;2;23;32;1;3;4;2;69;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;58118;0;0;0;0;27
210000000867;23;1;40;2;23;56;2;3;4;2;61;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;2274;73000;0;2629.9;1679.9;927
210000000868;23;1;40;2;23;34;2;3;4;5;25;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;2274;17000;0;8911.86;7961.86;696
210000000869;23;1;40;2;23;45;1;6;3;4;41;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;2274;20000;0;2039.9;1089.9;152
210000600939;23;1;40;2;23;40;1;1;4;5;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;50477;43140;598
210000600940;23;1;40;2;23;51;2;3;1;2;155;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;13000.38;6048;661
210000600941;23;1;40;2;23;50;2;7;1;2;188;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;43752.71;22154.5;2552
210000600942;23;1;40;2;23;56;2;7;1;2;9;1;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;1274668.29;487440.99;109053
210000600943;23;1;40;2;23;47;1;3;1;5;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;59178.85;20136;2109
210000600944;23;1;40;2;23;55;1;3;4;5;56;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;87820.29;30005.14;629
210000600945;23;1;40;2;23;50;2;3;1;2;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;25210;2104.9;1455
210000600946;23;1;40;2;23;42;1;6;1;2;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;50494.86;25925;359
210000600947;23;1;40;2;23;65;1;6;1;2;16;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;14;515741.9;404675.3;51623
210000600948;23;1;40;2;23;53;2;6;1;2;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;22062.79;2980;2214
210000600949;23;1;40;2;23;60;2;3;2;2;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;10000;2150;125
210000600950;23;1;40;2;23;64;2;6;4;2;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;8400;0;1452
210000600951;23;1;40;2;23;63;2;6;1;2;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;29;556220.55;150570.51;35043
210000600952;23;1;40;2;23;61;2;6;1;2;49;1;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;1376800;561247.72;52148
210000600953;23;1;40;2;23;56;2;6;1;5;138;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;62971.05;55123.14;2608
210000600954;23;1;40;2;23;53;1;6;2;2;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;700000;158757.15;8824
210000600955;23;1;40;2;23;49;2;7;4;2;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;44044.37;37426.8;8022
210000600957;23;1;40;2;23;51;2;6;4;2;2;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;27924.69;3193;708
210000600958;23;1;40;2;23;30;2;6;4;2;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;19999.1;11431;1941
210000600959;23;1;40;2;23;49;2;3;1;2;9;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;29976.41;6860;3321
210000600960;23;1;40;2;23;56;1;3;1;2;186;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;50000;6119;707
210000600961;23;1;40;2;23;33;2;7;4;2;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;48657.22;11804.02;5616
210000600962;23;1;40;2;23;44;2;6;4;2;155;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;10000;2290;4517
210000600963;23;1;40;2;23;52;2;6;1;2;132;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;55862.43;10773.78;7595
210000600964;23;1;40;2;23;46;1;1;4;2;9;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;69506.89;18178;787
210000600965;23;1;40;2;23;37;1;7;1;2;49;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;531503.01;314089.5;52977
210000600966;23;1;40;2;23;52;2;4;4;2;9;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;20000;6200;812
210000600974;23;1;40;2;7;27;2;7;4;2;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;523496.31;102557.35;6849
210000600975;23;1;40;2;23;32;1;4;1;5;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;58118;0;0;70196.95;54145;890
210000616469;23;1;40;2;23;51;2;3;1;2;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;2274;0;0;0;0;151
210000616471;23;1;40;2;23;53;2;4;1;2;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;2274;0;0;0;0;112
210000616472;23;1;40;2;23;49;1;2;1;2;56;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;2274;0;0;0;0;33
210000616473;23;1;40;2;23;60;2;4;1;2;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;2274;0;0;0;0;467
210000616475;23;1;40;2;23;57;2;6;1;2;156;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;2274;0;0;0;0;2398
210000616481;23;1;40;2;23;54;1;1;5;2;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;2274;0;0;0;0;143
210000629735;23;1;40;2;23;55;1;3;4;2;164;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;2274;0;0;0;0;163
220000000251;21;1;40;2;3;54;2;6;1;5;138;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;7332;0;617;44016.89;35167.83;6700
220000000540;21;1;40;2;3;44;2;7;1;4;188;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;1689;783856;0;64329.06;5000;1548
220000611024;21;1;40;2;26;49;2;2;4;5;61;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;1689;0;0;269998.14;122369.61;1236
220000611028;21;1;40;2;19;59;2;6;1;2;101;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;7332;0;0;508752.62;150315;30399
230000000280;22;1;40;2;23;65;1;6;1;2;2;0;1;1;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;1473;2275212.85;8300;397617.64;65932.08;7481
230000000447;22;1;40;2;22;38;2;6;1;4;132;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;461;0;0;16024.8;9466.5;552
230000603361;22;1;40;2;22;42;1;6;1;2;63;0;1;1;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;1473;0;0;60575;27350;25
230000603362;22;1;40;2;16;66;2;6;1;4;189;0;1;1;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;1473;0;0;0;0;33
230000603363;22;1;40;2;14;41;2;3;2;4;120;0;1;1;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;1473;0;0;0;0;110
230000603364;22;1;40;2;15;46;2;6;1;4;2;0;1;1;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;1473;0;0;0;0;79
230000603365;22;1;40;2;22;40;2;3;4;4;164;0;1;1;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;1473;0;0;0;0;54
230000606202;22;1;40;2;22;51;2;2;4;4;126;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;461;0;0;24900;8400;906
230000606203;22;1;40;2;22;35;2;3;1;4;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;461;0;267;299596.2;59000;3074
240000000485;24;1;40;2;24;54;1;6;4;2;1;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;7316;318487.89;0;35059.87;3671.05;1668
240000000486;24;1;40;2;24;35;2;6;1;2;101;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;18227;818482.97;0;9311.73;9200;4932
240000000487;24;1;40;2;24;39;2;6;4;2;61;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;18227;315838.83;133;377774.99;100714.11;51494
240000000488;24;1;40;2;24;61;1;6;1;2;15;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;18227;1465046.04;0;10500;786.8;1301
240000000489;24;1;40;2;23;69;2;6;1;2;124;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;18227;873321.48;325;924698.19;266370;50790
240000000490;24;1;40;2;24;44;1;6;4;2;155;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;18227;0;0;7973.9;5000;1436
240000000492;24;1;40;2;24;32;2;6;1;2;156;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;18227;520287.51;0;38230.27;23002.8;2449
240000000631;24;1;40;2;24;83;2;4;1;2;15;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;18227;164206.19;0;5000;4980;1349
240000000637;24;1;40;2;19;45;2;6;1;2;191;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;18227;444248.54;0;12255.95;7235;9401
240000000648;24;1;40;2;24;69;1;6;4;2;15;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2014;18227;222255.76;0;2555;2455;791
240000609743;24;2;40;2;24;55;2;2;2;2;15;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;202
240000609744;24;2;40;2;24;42;2;3;1;2;61;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;236
240000609745;24;2;40;2;24;36;2;6;4;2;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;514
240000609746;24;2;40;2;24;37;1;3;1;4;5;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;428
240000609747;24;2;40;2;24;72;2;2;4;2;15;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;141
240000609748;24;2;40;2;24;47;2;6;1;4;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;1013
240000609749;24;2;40;2;24;58;1;6;1;2;2;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;10000;4000;815
240000609750;24;2;40;2;24;41;2;1;1;5;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;223
240000609751;24;2;40;2;20;35;2;3;4;2;112;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;192
240000609752;24;2;40;2;24;40;2;6;2;2;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;3700;3700;1518
240000609753;24;2;40;2;10;42;2;2;1;5;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;607
240000609754;24;2;40;2;23;37;1;3;4;2;56;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;110
240000609755;24;2;40;2;18;61;2;4;1;2;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;172
240000609756;24;2;40;2;24;59;1;1;1;2;5;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;234
240000609757;24;2;40;2;24;30;1;7;2;4;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;350
240000618974;24;2;40;2;23;37;2;3;4;2;69;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;56
240000618975;24;2;40;2;24;42;1;6;2;3;46;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;163
240000618976;24;2;40;2;24;50;2;6;2;4;157;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;58
240000618977;24;2;40;2;13;53;2;3;4;4;190;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;163
240000618980;24;2;40;2;24;39;1;3;1;2;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;93
240000619239;24;1;40;2;24;60;1;6;4;2;2;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;18227;0;0;64450;6322;2843
240000619240;24;1;40;2;24;37;2;6;1;2;2;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;18227;0;0;24015.94;15720;5178
240000619242;24;1;40;2;24;51;1;6;2;2;2;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;18227;0;0;99998.2;12906;5621
240000619243;24;1;40;2;24;45;2;6;1;2;70;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;18227;0;0;110756.85;19385;11421
240000619244;24;1;40;2;26;60;2;6;1;2;143;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;18227;0;0;25000;25000;2905
240000619245;24;1;40;2;23;43;2;7;1;2;61;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;18227;0;0;80270;40040;8547
240000619246;24;1;40;2;24;22;2;7;4;2;69;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;18227;0;0;318210.23;92364.86;9907
240000619247;24;1;40;2;23;61;2;7;1;2;61;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;18227;0;17;2097333.49;1365323.21;19837
240000619248;24;1;40;2;24;29;2;7;4;2;69;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;18227;0;0;17236.48;15457;12039
240000619249;24;1;40;2;19;61;2;6;1;2;156;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;18227;0;0;649526.13;287236.24;15578
240000619250;24;1;40;2;24;30;2;6;4;2;28;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;18227;0;0;81658.89;36175;13871
240000619251;24;1;40;2;24;38;2;6;1;2;2;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;18227;0;133;753654.02;342627.48;43314
240000619252;24;1;40;2;24;55;1;6;1;2;64;0;1;0;1;23;3;3;1;1;5;1;2;3;1;1;3;2;1;2;2018;18227;0;0;24721.15;10710;814
240000627876;24;2;40;2;24;51;2;3;1;5;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2018;7316;0;0;0;0;78
250000000094;26;1;40;2;26;49;1;3;2;2;35;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;27130;25000;0;2190;585;796
250000000095;26;1;40;2;26;45;2;3;1;2;54;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;27130;0;0;969.97;269.97;658
250000000102;26;1;40;2;26;36;2;6;4;2;155;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;27130;101531.48;0;8274.95;3604.75;1898
250000000110;26;1;40;2;26;46;2;6;1;2;155;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;27130;350000;0;1576.25;876.25;718
250000000115;26;1;40;2;26;41;2;3;1;2;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;27130;0;0;1106.3;480;2182
250000000124;26;1;40;2;26;37;2;6;4;2;46;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;27130;21025.32;0;870.47;165.22;430
250000000127;26;1;40;2;26;42;2;3;1;2;61;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;27130;0;0;490;290;3074
250000000130;26;1;40;2;26;32;1;7;4;2;25;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;27130;5000;0;700;0;61
250000000133;26;1;40;2;5;38;2;6;1;2;33;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;27130;260000;0;6737.9;5921;924
250000000136;26;1;40;2;6;52;1;1;1;2;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;27130;0;0;550;0;50
250000000140;26;1;40;2;18;61;2;1;2;4;148;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;27130;0;0;1430;585;156
250000000143;26;1;40;2;17;47;2;2;4;2;124;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;27130;1170000;0;845;145;693
250000000150;26;1;40;2;26;64;2;6;1;2;101;0;0;0;2;22;2;1;7;4;2;4;1;1;3;2;1;2;5;1;2014;27130;1170000;0;10950;0;1661
